"MacroTrends Data Download"
"JNJ - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
1971-10-14,0.6186,0.6186,0.6100,0.6100,1161600
1971-10-15,0.6083,0.6083,0.6049,0.6049,456000
1971-10-18,0.6049,0.6058,0.5997,0.5997,504000
1971-10-19,0.5980,0.5980,0.5817,0.5843,1252800
1971-10-20,0.5852,0.5946,0.5852,0.5902,744000
1971-10-21,0.5929,0.6049,0.5929,0.6049,748800
1971-10-22,0.6118,0.6186,0.6118,0.6169,840000
1971-10-25,0.6169,0.6169,0.6144,0.6144,187200
1971-10-26,0.6144,0.6186,0.6118,0.6118,316800
1971-10-27,0.6118,0.6118,0.6075,0.6109,292800
1971-10-28,0.6109,0.6144,0.6100,0.6118,801600
1971-10-29,0.6118,0.6186,0.6118,0.6186,600000
1971-11-01,0.6186,0.6186,0.6100,0.6100,244800
1971-11-02,0.6100,0.6152,0.5997,0.6152,1272000
1971-11-03,0.6152,0.6204,0.6135,0.6186,672000
1971-11-04,0.6186,0.6255,0.6178,0.6204,662400
1971-11-05,0.6161,0.6161,0.6066,0.6144,753600
1971-11-08,0.6135,0.6135,0.6100,0.6118,86400
1971-11-09,0.6118,0.6152,0.6092,0.6092,259200
1971-11-10,0.6092,0.6109,0.6083,0.6092,168000
1971-11-11,0.6092,0.6152,0.6075,0.6118,657600
1971-11-12,0.6118,0.6169,0.6100,0.6152,672000
1971-11-15,0.6152,0.6178,0.6135,0.6161,288000
1971-11-16,0.6169,0.6221,0.6169,0.6204,513600
1971-11-17,0.6204,0.6221,0.6161,0.6178,345600
1971-11-18,0.6178,0.6221,0.6169,0.6178,580800
1971-11-19,0.6185,0.6228,0.6176,0.6210,470400
1971-11-22,0.6210,0.6219,0.6176,0.6176,240000
1971-11-23,0.6176,0.6228,0.6151,0.6193,1569600
1971-11-24,0.6193,0.6210,0.6176,0.6185,384000
1971-11-26,0.6185,0.6262,0.6176,0.6228,393600
1971-11-29,0.6245,0.6331,0.6245,0.6314,657600
1971-11-30,0.6348,0.6503,0.6348,0.6486,777600
1971-12-01,0.6572,0.6675,0.6572,0.6623,1857600
1971-12-02,0.6623,0.6658,0.6572,0.6614,888000
1971-12-03,0.6614,0.6641,0.6537,0.6589,772800
1971-12-06,0.6589,0.6623,0.6572,0.6623,388800
1971-12-07,0.6623,0.6623,0.6572,0.6606,273600
1971-12-08,0.6606,0.6675,0.6606,0.6658,489600
1971-12-09,0.6658,0.6709,0.6606,0.6623,436800
1971-12-10,0.6658,0.6804,0.6658,0.6804,523200
1971-12-13,0.6804,0.6847,0.6761,0.6778,691200
1971-12-14,0.6761,0.6761,0.6649,0.6675,700800
1971-12-15,0.6675,0.6744,0.6606,0.6744,888000
1971-12-16,0.6744,0.6795,0.6727,0.6761,2337600
1971-12-17,0.6761,0.6795,0.6744,0.6778,950400
1971-12-20,0.6778,0.6873,0.6778,0.6778,984000
1971-12-21,0.6778,0.6813,0.6744,0.6761,724800
1971-12-22,0.6761,0.6787,0.6589,0.6598,600000
1971-12-23,0.6598,0.6667,0.6598,0.6623,528000
1971-12-27,0.6623,0.6658,0.6623,0.6641,326400
1971-12-28,0.6641,0.6701,0.6641,0.6675,528000
1971-12-29,0.6692,0.6778,0.6692,0.6744,388800
1971-12-30,0.6744,0.6795,0.6718,0.6744,1036800
1971-12-31,0.6744,0.6795,0.6744,0.6778,537600
1972-01-03,0.6778,0.6778,0.6727,0.6727,777600
1972-01-04,0.6727,0.6761,0.6692,0.6752,782400
1972-01-05,0.6752,0.6795,0.6727,0.6735,648000
1972-01-06,0.6735,0.6761,0.6735,0.6752,547200
1972-01-07,0.6752,0.6761,0.6718,0.6744,1286400
1972-01-10,0.6744,0.6778,0.6744,0.6761,436800
1972-01-11,0.6752,0.6752,0.6692,0.6727,494400
1972-01-12,0.6727,0.6735,0.6675,0.6692,1041600
1972-01-13,0.6684,0.6684,0.6623,0.6623,408000
1972-01-14,0.6623,0.6623,0.6572,0.6572,446400
1972-01-17,0.6555,0.6555,0.6495,0.6528,561600
1972-01-18,0.6537,0.6606,0.6537,0.6572,763200
1972-01-19,0.6572,0.6623,0.6563,0.6623,432000
1972-01-20,0.6623,0.6709,0.6606,0.6692,580800
1972-01-21,0.6692,0.6709,0.6606,0.6623,1728000
1972-01-24,0.6623,0.6641,0.6520,0.6537,484800
1972-01-25,0.6537,0.6572,0.6486,0.6572,806400
1972-01-26,0.6589,0.6658,0.6589,0.6641,336000
1972-01-27,0.6641,0.6675,0.6623,0.6675,460800
1972-01-28,0.6684,0.6744,0.6684,0.6735,552000
1972-01-31,0.6744,0.6795,0.6744,0.6787,475200
1972-02-01,0.6761,0.6761,0.6727,0.6744,576000
1972-02-02,0.6744,0.6778,0.6727,0.6727,744000
1972-02-03,0.6727,0.6838,0.6727,0.6821,2304000
1972-02-04,0.6847,0.7260,0.6847,0.7260,2280000
1972-02-07,0.7260,0.7329,0.7097,0.7139,955200
1972-02-08,0.7122,0.7122,0.7053,0.7088,393600
1972-02-09,0.7088,0.7139,0.7053,0.7062,691200
1972-02-10,0.7062,0.7105,0.7019,0.7019,1204800
1972-02-11,0.7053,0.7105,0.7053,0.7105,384000
1972-02-14,0.7105,0.7105,0.7053,0.7105,408000
1972-02-15,0.7105,0.7225,0.7105,0.7208,614400
1972-02-16,0.7208,0.7277,0.7208,0.7225,1569600
1972-02-17,0.7260,0.7424,0.7260,0.7415,772800
1972-02-18,0.7425,0.7442,0.7356,0.7356,811200
1972-02-22,0.7356,0.7408,0.7322,0.7330,470400
1972-02-23,0.7193,0.7193,0.7011,0.7132,1627200
1972-02-24,0.7115,0.7115,0.6968,0.7098,744000
1972-02-25,0.7080,0.7080,0.6856,0.6856,739200
1972-02-28,0.6874,0.7029,0.6874,0.7011,720000
1972-02-29,0.7029,0.7132,0.7029,0.7098,729600
1972-03-01,0.7132,0.7253,0.7132,0.7253,580800
1972-03-02,0.7253,0.7287,0.7166,0.7253,825600
1972-03-03,0.7270,0.7339,0.7270,0.7339,230400
1972-03-06,0.7339,0.7494,0.7339,0.7425,657600
1972-03-07,0.7477,0.7597,0.7477,0.7545,1099200
1972-03-08,0.7545,0.7632,0.7528,0.7623,537600
1972-03-09,0.7632,0.7916,0.7632,0.7890,1747200
1972-03-10,0.7787,0.7787,0.7580,0.7597,1252800
1972-03-13,0.7528,0.7528,0.7442,0.7477,1132800
1972-03-14,0.7477,0.7632,0.7373,0.7632,460800
1972-03-15,0.7632,0.7718,0.7606,0.7657,465600
1972-03-16,0.7649,0.7649,0.7511,0.7597,566400
1972-03-17,0.7580,0.7580,0.7528,0.7580,321600
1972-03-20,0.7580,0.7580,0.7545,0.7563,667200
1972-03-21,0.7563,0.7563,0.7563,0.7563,4075200
1972-03-22,0.7537,0.7537,0.7511,0.7528,4209600
1972-03-23,0.7545,0.7632,0.7545,0.7597,1953600
1972-03-24,0.7597,0.7666,0.7545,0.7554,1425600
1972-03-27,0.7554,0.7606,0.7545,0.7580,412800
1972-03-28,0.7632,0.7752,0.7632,0.7701,1459200
1972-03-29,0.7701,0.7727,0.7674,0.7692,729600
1972-03-30,0.7683,0.7683,0.7597,0.7614,657600
1972-04-03,0.7614,0.7666,0.7614,0.7614,667200
1972-04-04,0.7614,0.7701,0.7563,0.7683,801600
1972-04-05,0.7683,0.7752,0.7632,0.7683,1488000
1972-04-06,0.7683,0.7769,0.7641,0.7744,840000
1972-04-07,0.7744,0.7942,0.7718,0.7924,1372800
1972-04-10,0.7924,0.8080,0.7924,0.7942,1152000
1972-04-11,0.7942,0.8011,0.7942,0.7942,912000
1972-04-12,0.7942,0.8045,0.7942,0.8037,787200
1972-04-13,0.8037,0.8080,0.7993,0.8028,700800
1972-04-14,0.8028,0.8131,0.7976,0.8131,835200
1972-04-17,0.8148,0.8200,0.8148,0.8148,696000
1972-04-18,0.8148,0.8174,0.8114,0.8131,892800
1972-04-19,0.8123,0.8123,0.8011,0.8028,816000
1972-04-20,0.8028,0.8028,0.7933,0.8002,484800
1972-04-21,0.8002,0.8011,0.7924,0.7933,302400
1972-04-24,0.7924,0.7924,0.7804,0.7873,969600
1972-04-25,0.7873,0.8020,0.7838,0.7873,2443200
1972-04-26,0.7873,0.7916,0.7804,0.7847,902400
1972-04-27,0.7847,0.7907,0.7838,0.7856,763200
1972-04-28,0.7873,0.8028,0.7873,0.8028,657600
1972-05-01,0.8028,0.8080,0.7907,0.7959,379200
1972-05-02,0.7959,0.7984,0.7873,0.7873,1171200
1972-05-03,0.7873,0.7890,0.7838,0.7838,417600
1972-05-04,0.7838,0.7890,0.7813,0.7890,561600
1972-05-05,0.7890,0.8011,0.7856,0.7959,1060800
1972-05-08,0.7959,0.7976,0.7890,0.7959,360000
1972-05-09,0.7942,0.7942,0.7856,0.7890,595200
1972-05-10,0.7890,0.8028,0.7873,0.8028,576000
1972-05-11,0.8028,0.8045,0.8002,0.8045,715200
1972-05-12,0.8062,0.8105,0.8062,0.8088,1017600
1972-05-15,0.8105,0.8208,0.8105,0.8200,1296000
1972-05-16,0.8191,0.8191,0.8148,0.8174,412800
1972-05-17,0.8174,0.8183,0.8114,0.8131,864000
1972-05-18,0.8131,0.8269,0.8123,0.8269,878400
1972-05-19,0.8269,0.8286,0.8244,0.8269,768000
1972-05-22,0.8276,0.8431,0.8276,0.8414,729600
1972-05-23,0.8500,0.8638,0.8500,0.8629,1156800
1972-05-24,0.8690,0.8828,0.8690,0.8741,1046400
1972-05-25,0.8741,0.8845,0.8672,0.8681,801600
1972-05-26,0.8440,0.8440,0.8310,0.8310,1348800
1972-05-30,0.8310,0.8465,0.8276,0.8293,585600
1972-05-31,0.8293,0.8310,0.8224,0.8241,729600
1972-06-01,0.8241,0.8328,0.8224,0.8328,864000
1972-06-02,0.8362,0.8552,0.8362,0.8525,888000
1972-06-05,0.8561,0.8690,0.8561,0.8621,897600
1972-06-06,0.8586,0.8586,0.8362,0.8448,1526400
1972-06-07,0.8448,0.8448,0.8379,0.8414,379200
1972-06-08,0.8414,0.8414,0.8345,0.8396,499200
1972-06-09,0.8396,0.8431,0.8354,0.8431,1190400
1972-06-12,0.8431,0.8569,0.8414,0.8534,753600
1972-06-13,0.8534,0.8586,0.8483,0.8483,561600
1972-06-14,0.8483,0.8638,0.8483,0.8638,1612800
1972-06-15,0.8638,0.8655,0.8465,0.8500,561600
1972-06-16,0.8500,0.8534,0.8379,0.8379,427200
1972-06-19,0.8379,0.8414,0.8241,0.8414,1051200
1972-06-20,0.8414,0.8552,0.8414,0.8534,528000
1972-06-21,0.8534,0.8561,0.8517,0.8552,979200
1972-06-22,0.8543,0.8543,0.8500,0.8534,307200
1972-06-23,0.8534,0.8543,0.8440,0.8440,974400
1972-06-26,0.8440,0.8457,0.8293,0.8414,715200
1972-06-27,0.8414,0.8500,0.8396,0.8414,297600
1972-06-28,0.8414,0.8414,0.8362,0.8396,1137600
1972-06-29,0.8396,0.8396,0.8362,0.8379,201600
1972-06-30,0.8379,0.8483,0.8362,0.8465,537600
1972-07-03,0.8465,0.8500,0.8431,0.8483,552000
1972-07-05,0.8483,0.8552,0.8483,0.8517,907200
1972-07-06,0.8517,0.8655,0.8517,0.8647,1094400
1972-07-07,0.8647,0.8647,0.8500,0.8534,676800
1972-07-10,0.8534,0.8552,0.8483,0.8517,1137600
1972-07-11,0.8517,0.8569,0.8517,0.8569,302400
1972-07-12,0.8569,0.8647,0.8569,0.8621,571200
1972-07-13,0.8621,0.8672,0.8534,0.8603,427200
1972-07-14,0.8603,0.8672,0.8603,0.8655,355200
1972-07-17,0.8655,0.8672,0.8517,0.8517,628800
1972-07-18,0.8465,0.8465,0.8259,0.8448,1056000
1972-07-19,0.8448,0.8517,0.8354,0.8354,408000
1972-07-20,0.8396,0.8465,0.8396,0.8448,220800
1972-07-21,0.8431,0.8431,0.8396,0.8414,388800
1972-07-24,0.8414,0.8552,0.8414,0.8552,777600
1972-07-25,0.8552,0.8569,0.8483,0.8483,561600
1972-07-26,0.8483,0.8500,0.8431,0.8483,734400
1972-07-27,0.8483,0.8483,0.8371,0.8388,2596800
1972-07-28,0.8388,0.8431,0.8354,0.8396,489600
1972-07-31,0.8396,0.8414,0.8345,0.8396,878400
1972-08-01,0.8396,0.8508,0.8396,0.8483,811200
1972-08-02,0.8483,0.8508,0.8431,0.8500,998400
1972-08-03,0.8500,0.8500,0.8396,0.8448,1219200
1972-08-04,0.8517,0.8586,0.8517,0.8569,1444800
1972-08-07,0.8569,0.8578,0.8517,0.8578,772800
1972-08-08,0.8578,0.8578,0.8517,0.8552,734400
1972-08-09,0.8552,0.8638,0.8552,0.8621,1032000
1972-08-10,0.8690,0.8948,0.8690,0.8948,2265600
1972-08-11,0.8948,0.9078,0.8896,0.9034,1084800
1972-08-14,0.9025,0.9025,0.8922,0.8974,897600
1972-08-15,0.8707,0.8707,0.8483,0.8500,1598400
1972-08-16,0.8569,0.8655,0.8569,0.8621,3062400
1972-08-17,0.8621,0.8681,0.8552,0.8655,2385600
1972-08-18,0.8672,0.8741,0.8672,0.8707,1324800
1972-08-21,0.8697,0.8697,0.8576,0.8610,700800
1972-08-22,0.8610,0.8662,0.8593,0.8593,700800
1972-08-23,0.8593,0.8610,0.8438,0.8438,2025600
1972-08-24,0.8472,0.8610,0.8472,0.8489,1478400
1972-08-25,0.8489,0.8559,0.8464,0.8464,1036800
1972-08-28,0.8464,0.8507,0.8403,0.8420,676800
1972-08-29,0.8420,0.8438,0.8334,0.8438,619200
1972-08-30,0.8438,0.8524,0.8403,0.8438,576000
1972-08-31,0.8455,0.8524,0.8455,0.8524,432000
1972-09-01,0.8541,0.8654,0.8541,0.8559,960000
1972-09-05,0.8559,0.8645,0.8559,0.8593,604800
1972-09-06,0.8593,0.8628,0.8559,0.8593,422400
1972-09-07,0.8593,0.8628,0.8559,0.8576,729600
1972-09-08,0.8610,0.8645,0.8610,0.8619,480000
1972-09-11,0.8619,0.8628,0.8507,0.8507,369600
1972-09-12,0.8507,0.8541,0.8420,0.8420,604800
1972-09-13,0.8420,0.8447,0.8394,0.8420,465600
1972-09-14,0.8420,0.8455,0.8403,0.8438,595200
1972-09-15,0.8438,0.8489,0.8420,0.8420,427200
1972-09-18,0.8420,0.8438,0.8369,0.8403,379200
1972-09-19,0.8403,0.8524,0.8369,0.8369,504000
1972-09-20,0.8369,0.8403,0.8291,0.8403,528000
1972-09-21,0.8403,0.8507,0.8386,0.8455,916800
1972-09-22,0.8455,0.8489,0.8386,0.8403,504000
1972-09-25,0.8403,0.8403,0.8351,0.8351,705600
1972-09-26,0.8351,0.8438,0.8351,0.8369,868800
1972-09-27,0.8438,0.8593,0.8438,0.8576,672000
1972-09-28,0.8576,0.8697,0.8576,0.8688,940800
1972-09-29,0.8688,0.8731,0.8593,0.8593,1108800
1972-10-02,0.8593,0.8593,0.8420,0.8447,547200
1972-10-03,0.8472,0.8731,0.8472,0.8628,1022400
1972-10-04,0.8628,0.8714,0.8593,0.8610,676800
1972-10-05,0.8585,0.8585,0.8498,0.8498,638400
1972-10-06,0.8498,0.8679,0.8472,0.8610,840000
1972-10-09,0.8645,0.8697,0.8645,0.8662,283200
1972-10-10,0.8662,0.8731,0.8628,0.8628,1022400
1972-10-11,0.8628,0.8662,0.8576,0.8645,235200
1972-10-12,0.8645,0.8697,0.8628,0.8662,489600
1972-10-13,0.8628,0.8628,0.8601,0.8610,393600
1972-10-16,0.8610,0.8610,0.8524,0.8524,624000
1972-10-17,0.8524,0.8610,0.8472,0.8576,628800
1972-10-18,0.8576,0.8645,0.8559,0.8593,777600
1972-10-19,0.8593,0.8645,0.8576,0.8593,523200
1972-10-20,0.8593,0.8610,0.8541,0.8559,1070400
1972-10-23,0.8559,0.8610,0.8472,0.8489,590400
1972-10-24,0.8489,0.8559,0.8300,0.8532,912000
1972-10-25,0.8532,0.8628,0.8507,0.8610,1195200
1972-10-26,0.8645,0.8835,0.8645,0.8826,1584000
1972-10-27,0.8826,0.8826,0.8739,0.8766,1224000
1972-10-30,0.8766,0.8766,0.8705,0.8748,547200
1972-10-31,0.8766,0.8929,0.8766,0.8929,1233600
1972-11-01,0.8955,0.9180,0.8955,0.9119,1444800
1972-11-02,0.9111,0.9111,0.8955,0.9024,1123200
1972-11-03,0.9024,0.9042,0.8973,0.9007,921600
1972-11-06,0.9007,0.9024,0.8852,0.8852,772800
1972-11-08,0.8955,0.9093,0.8955,0.8999,1646400
1972-11-09,0.8835,0.8835,0.8662,0.8714,1900800
1972-11-10,0.8714,0.8748,0.8610,0.8654,1646400
1972-11-13,0.8636,0.8636,0.8420,0.8524,1900800
1972-11-14,0.8550,0.8921,0.8550,0.8886,1147200
1972-11-15,0.8886,0.8904,0.8766,0.8792,580800
1972-11-16,0.8792,0.8817,0.8766,0.8766,350400
1972-11-17,0.8772,0.8807,0.8721,0.8790,691200
1972-11-20,0.8790,0.8842,0.8755,0.8781,417600
1972-11-21,0.8781,0.8790,0.8513,0.8531,18004800
1972-11-22,0.8531,0.8790,0.8462,0.8471,2529600
1972-11-24,0.8479,0.8565,0.8479,0.8548,744000
1972-11-27,0.8531,0.8531,0.8435,0.8462,696000
1972-11-28,0.8462,0.8531,0.8427,0.8471,6297600
1972-11-29,0.8471,0.8513,0.8462,0.8462,748800
1972-11-30,0.8462,0.8548,0.8444,0.8548,340800
1972-12-01,0.8548,0.8721,0.8548,0.8695,1113600
1972-12-04,0.8738,0.8893,0.8738,0.8772,964800
1972-12-05,0.8772,0.8772,0.8634,0.8755,667200
1972-12-06,0.8824,0.8911,0.8824,0.8824,974400
1972-12-07,0.8859,0.8945,0.8859,0.8859,518400
1972-12-08,0.8859,0.8902,0.8807,0.8893,528000
1972-12-11,0.8893,0.8911,0.8859,0.8893,945600
1972-12-12,0.8893,0.8893,0.8850,0.8859,744000
1972-12-13,0.8859,0.8928,0.8850,0.8893,816000
1972-12-14,0.8893,0.8893,0.8850,0.8876,508800
1972-12-15,0.8876,0.8911,0.8807,0.8842,873600
1972-12-18,0.8790,0.8790,0.8565,0.8617,5481600
1972-12-19,0.8617,0.8686,0.8548,0.8565,1017600
1972-12-20,0.8582,0.8738,0.8582,0.8582,772800
1972-12-21,0.8617,0.8703,0.8617,0.8669,580800
1972-12-22,0.8669,0.8790,0.8634,0.8772,470400
1972-12-26,0.8772,0.8807,0.8746,0.8790,268800
1972-12-27,0.8842,0.8997,0.8842,0.8893,950400
1972-12-29,0.8945,0.9049,0.8945,0.9014,1046400
1973-01-02,0.9014,0.9014,0.8876,0.8876,753600
1973-01-03,0.8893,0.8989,0.8893,0.8928,1814400
1973-01-04,0.8928,0.8936,0.8876,0.8902,1545600
1973-01-05,0.8902,0.8911,0.8807,0.8876,667200
1973-01-08,0.8876,0.8893,0.8850,0.8868,1992000
1973-01-09,0.8868,0.8868,0.8790,0.8824,1132800
1973-01-10,0.8824,0.8824,0.8703,0.8755,417600
1973-01-11,0.8755,0.8876,0.8703,0.8824,2208000
1973-01-12,0.8824,0.8859,0.8772,0.8815,3945600
1973-01-15,0.8815,0.8859,0.8738,0.8772,1545600
1973-01-16,0.8772,0.8790,0.8669,0.8669,700800
1973-01-17,0.8669,0.8721,0.8669,0.8695,2097600
1973-01-18,0.8721,0.8824,0.8721,0.8824,676800
1973-01-19,0.8824,0.8876,0.8772,0.8876,883200
1973-01-22,0.8876,0.8876,0.8824,0.8842,614400
1973-01-23,0.8842,0.9014,0.8815,0.9014,1612800
1973-01-24,0.9014,0.9135,0.8859,0.8859,1560000
1973-01-26,0.8859,0.8936,0.8824,0.8936,1051200
1973-01-29,0.8936,0.9049,0.8876,0.8893,801600
1973-01-30,0.8893,0.8911,0.8807,0.8824,892800
1973-01-31,0.8824,0.8824,0.8738,0.8738,763200
1973-02-01,0.8738,0.8755,0.8427,0.8462,1156800
1973-02-02,0.8462,0.8462,0.8289,0.8462,2779200
1973-02-05,0.8462,0.8582,0.8393,0.8513,1238400
1973-02-06,0.8565,0.8703,0.8565,0.8703,840000
1973-02-07,0.8703,0.8772,0.8617,0.8634,873600
1973-02-08,0.8634,0.8652,0.8565,0.8652,1243200
1973-02-09,0.8652,0.8755,0.8634,0.8755,1512000
1973-02-12,0.8755,0.8755,0.8427,0.8755,1833600
1973-02-13,0.8755,0.8842,0.8643,0.8643,1718400
1973-02-14,0.8643,0.8652,0.8462,0.8574,955200
1973-02-15,0.8574,0.8600,0.8513,0.8548,859200
1973-02-16,0.8558,0.8593,0.8506,0.8576,571200
1973-02-20,0.8576,0.8618,0.8515,0.8524,657600
1973-02-21,0.8506,0.8506,0.8040,0.8213,3369600
1973-02-22,0.8230,0.8455,0.8230,0.8437,2654400
1973-02-23,0.8437,0.8437,0.8316,0.8316,1516800
1973-02-26,0.8316,0.8368,0.8238,0.8325,1320000
1973-02-27,0.8325,0.8368,0.8291,0.8307,902400
1973-02-28,0.8307,0.8368,0.8195,0.8368,2443200
1973-03-01,0.8360,0.8360,0.8109,0.8117,1507200
1973-03-02,0.8117,0.8264,0.7996,0.8230,1953600
1973-03-05,0.8230,0.8351,0.8230,0.8351,2169600
1973-03-06,0.8437,0.8576,0.8437,0.8558,1190400
1973-03-07,0.8627,0.8852,0.8627,0.8843,1804800
1973-03-08,0.8783,0.8783,0.8627,0.8697,1276800
1973-03-09,0.8679,0.8679,0.8558,0.8610,1132800
1973-03-12,0.8697,0.8800,0.8697,0.8731,931200
1973-03-13,0.8731,0.8800,0.8697,0.8783,1161600
1973-03-14,0.8783,0.8835,0.8766,0.8783,657600
1973-03-15,0.8783,0.8809,0.8662,0.8671,897600
1973-03-16,0.8671,0.8843,0.8662,0.8826,1411200
1973-03-19,0.8809,0.8809,0.8610,0.8618,1406400
1973-03-20,0.8618,0.8679,0.8558,0.8558,1056000
1973-03-21,0.8558,0.8697,0.8489,0.8506,571200
1973-03-22,0.8455,0.8455,0.8247,0.8299,2083200
1973-03-23,0.8299,0.8489,0.8247,0.8489,1723200
1973-03-26,0.8489,0.8558,0.8368,0.8437,724800
1973-03-27,0.8437,0.8645,0.8403,0.8610,1320000
1973-03-28,0.8610,0.8645,0.8489,0.8645,1152000
1973-03-29,0.8645,0.8645,0.8489,0.8576,772800
1973-03-30,0.8489,0.8489,0.8385,0.8394,657600
1973-04-02,0.8342,0.8342,0.8161,0.8170,1248000
1973-04-03,0.8170,0.8230,0.8091,0.8134,1833600
1973-04-04,0.8134,0.8282,0.8134,0.8170,547200
1973-04-05,0.8170,0.8195,0.8057,0.8195,1099200
1973-04-06,0.8195,0.8316,0.8178,0.8316,1003200
1973-04-09,0.8316,0.8532,0.8316,0.8532,609600
1973-04-10,0.8593,0.8766,0.8593,0.8662,1118400
1973-04-11,0.8662,0.8731,0.8541,0.8610,940800
1973-04-12,0.8610,0.8627,0.8472,0.8506,859200
1973-04-13,0.8506,0.8541,0.8403,0.8541,878400
1973-04-16,0.8541,0.8576,0.8489,0.8506,619200
1973-04-17,0.8489,0.8489,0.8377,0.8420,720000
1973-04-18,0.8420,0.8437,0.8334,0.8437,600000
1973-04-19,0.8437,0.8524,0.8437,0.8472,1507200
1973-04-23,0.8472,0.8524,0.8472,0.8515,926400
1973-04-24,0.8489,0.8489,0.8161,0.8161,868800
1973-04-25,0.8161,0.8282,0.8074,0.8204,1502400
1973-04-26,0.8204,0.8334,0.8143,0.8299,1963200
1973-04-27,0.8299,0.8299,0.8117,0.8134,1065600
1973-04-30,0.8134,0.8247,0.8057,0.8195,1651200
1973-05-01,0.8195,0.8247,0.8126,0.8178,907200
1973-05-02,0.8178,0.8264,0.8161,0.8264,1104000
1973-05-03,0.8264,0.8264,0.8161,0.8264,5563200
1973-05-04,0.8264,0.8334,0.8057,0.8143,1281600
1973-05-07,0.8143,0.8152,0.7953,0.7953,1027200
1973-05-08,0.7953,0.8230,0.7927,0.8230,1507200
1973-05-09,0.8230,0.8264,0.7988,0.8005,1224000
1973-05-10,0.8005,0.8213,0.7953,0.8126,1771200
1973-05-11,0.8126,0.8178,0.8083,0.8161,1483200
1973-05-14,0.8031,0.8031,0.7901,0.7927,1430400
1973-05-15,0.7927,0.8091,0.7832,0.8057,1857600
1973-05-16,0.8057,0.8126,0.8005,0.8117,1108800
1973-05-17,0.8117,0.8117,0.7979,0.8040,1516800
1973-05-18,0.7962,0.7962,0.7763,0.7832,1699200
1973-05-21,0.7823,0.7823,0.7659,0.7823,2188800
1973-05-22,0.7823,0.7841,0.7702,0.7720,2222400
1973-05-23,0.7720,0.7806,0.7659,0.7746,1497600
1973-05-24,0.7746,0.8014,0.7728,0.7979,1344000
1973-05-25,0.7979,0.8118,0.7867,0.7997,2649600
1973-05-29,0.7997,0.8049,0.7945,0.8031,816000
1973-05-30,0.8031,0.8040,0.7988,0.8014,566400
1973-05-31,0.8014,0.8040,0.7997,0.8022,638400
1973-06-01,0.8005,0.8005,0.7901,0.7901,1041600
1973-06-04,0.7832,0.7832,0.7720,0.7789,1008000
1973-06-05,0.7789,0.7954,0.7737,0.7954,1603200
1973-06-06,0.7954,0.7988,0.7850,0.7901,1056000
1973-06-07,0.7945,0.8118,0.7945,0.8075,1564800
1973-06-08,0.8075,0.8126,0.7997,0.8100,1022400
1973-06-11,0.8100,0.8204,0.8100,0.8152,667200
1973-06-12,0.8152,0.8377,0.8152,0.8325,1531200
1973-06-13,0.8325,0.8377,0.8291,0.8325,1300800
1973-06-14,0.8325,0.8395,0.8222,0.8308,1094400
1973-06-15,0.8291,0.8291,0.8239,0.8256,360000
1973-06-18,0.8204,0.8204,0.8135,0.8143,724800
1973-06-19,0.8143,0.8239,0.8031,0.8187,1176000
1973-06-20,0.8187,0.8308,0.8170,0.8222,2356800
1973-06-21,0.8196,0.8196,0.7962,0.7997,1291200
1973-06-22,0.8066,0.8204,0.8066,0.8066,993600
1973-06-25,0.8040,0.8040,0.7806,0.7841,614400
1973-06-26,0.7841,0.8066,0.7772,0.8066,955200
1973-06-27,0.8066,0.8100,0.7979,0.8083,523200
1973-06-28,0.8083,0.8083,0.7858,0.7910,7996800
1973-06-29,0.7910,0.7979,0.7884,0.7884,787200
1973-07-02,0.7884,0.7927,0.7823,0.7841,772800
1973-07-03,0.7702,0.7702,0.7616,0.7677,1440000
1973-07-05,0.7642,0.7642,0.7477,0.7564,1291200
1973-07-06,0.7564,0.7685,0.7564,0.7668,1132800
1973-07-09,0.7668,0.7945,0.7633,0.7927,600000
1973-07-10,0.7945,0.8049,0.7945,0.8049,1526400
1973-07-11,0.8049,0.8291,0.8040,0.8239,1176000
1973-07-12,0.8170,0.8170,0.8066,0.8170,1320000
1973-07-13,0.8161,0.8161,0.8083,0.8126,552000
1973-07-16,0.8135,0.8187,0.8135,0.8187,552000
1973-07-17,0.8179,0.8179,0.8049,0.8075,1564800
1973-07-18,0.8075,0.8135,0.8031,0.8118,5400000
1973-07-19,0.8118,0.8170,0.8058,0.8135,585600
1973-07-20,0.8135,0.8170,0.8109,0.8170,1166400
1973-07-23,0.8100,0.8100,0.8014,0.8083,1108800
1973-07-24,0.8083,0.8118,0.8031,0.8118,1224000
1973-07-25,0.8118,0.8308,0.8083,0.8204,2001600
1973-07-26,0.8204,0.8256,0.8170,0.8239,859200
1973-07-27,0.8239,0.8239,0.8118,0.8179,465600
